example_id,split,text,context,true_label,num_models_correct,num_models_wrong,total_models,num_FN,num_FP,models_wrong,models_correct,pred_gemma2_9b_context,pred_gemma2_9b_no_context,pred_qwen2.5_14b_context,pred_qwen2.5_14b_no_context,pred_phi3_medium_context,pred_phi3_medium_no_context
430,train,"PERSON: Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.","PERSON: It has umm, three beautiful bedrooms and ah, no baths. But y'know, the ocean is right there. | PHOEBE: Knock, knock, knock.",0,5,1,6,0,1,qwen2.5_14b_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,0,1,0,0,0
289,train,PERSON: I just called a friend of mine.,"RACHEL: I know. I know. I panicked, I panicked. I didn't want him to start yelling at me like I was some '74 Latour. | PHOEBE: It's Lafite. The '74 Latour is actually drinking quite nicely. | RACHEL: All right here he comes. I'm gonna do this, I'm gonna tell him, I'm gonna be strong.",0,5,1,6,0,1,gemma2_9b_context,"gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,0,0,0,0,0
447,train,"CHANDLER: I just have to do one thing, really quickly, its not a big thing  ...  GET UP||","CHANDLER: Get up | JOEY: What? | CHANDLER: You're in my seat | JOEY: How is it your seat? | CHANDLER: Cause I was sitting there | JOEY: But then you left | CHANDLER: But its not like I went to Spain, I went to the bathroom , you knew I was coming back. | JOEY: Whats the big deal? | CHANDLER: The big deal is that I was sitting there last, so.. that's my seat | JOEY: Actually, the last place you were sitting was in there | ROSS: You guys, you know what? it doesn't matter. Because you both have to go get dressed before the big vein in my head pops!",1,5,1,6,1,0,phi3_medium_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,1,0,1
250,train,"AMY: When you're done copping a feel, that goes on my wrist.","PENNY: Oh, sweetie, guests don't normally wear corsages to a wedding. 
That's more of a prom thing. | AMY: I never went to my prom. 
My mom paid my cousin to take me, but he just used the money to buy drugs. | PENNY: Put the corsage on her. | LEONARD: When you're done copping a feel, that goes on my wrist.",1,5,1,6,1,0,phi3_medium_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,1,0,1
450,train,PHOEBE: Yeah!,"MONICA: Oh. Thank you. Ohhh, thank you very much. Oh, thank you for coming.  Uh, just a second! | PHOEBE: No-no, let me in! | MONICA: Phoebe?",0,5,1,6,0,1,gemma2_9b_no_context,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,1,0,0,0,0
429,train,ROSS: I can't believe it.  Can I tell you something? I'm a little mad at him now.,JOEY: No! He blew us off! | ROSS: What?! | JOEY: I know!,0,5,1,6,0,1,gemma2_9b_no_context,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,1,0,0,0,0
454,train,"HOWARD: All right, Amy's in charge of pricing and being 75.","BERNADETTE: So, I put stickers on everything we're gonna sell.
We just need help taking it all out to the driveway. | AMY: Can I be in charge of pricing?
I've been going to garage sales my whole life. | AMY: Can you believe I got these pantyhose for a nickel?",1,5,1,6,1,0,phi3_medium_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,1,1,1,0
280,train,"PENNY: Same as all of us, getting out of a car without underwear.","BERNADETTE: So, what are you working on these days? | AMY: I'm studying one-celled organisms to try and find the neurochemicals that lead to the feeling of shame. | BERNADETTE: What would a one-celled organism have to be embarrassed about?",1,5,1,6,1,0,qwen2.5_14b_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,1,1
279,train,"PERSON: Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.","ROSS: No-no-no. I don't have a son named Jordie. We all agreed, my son's name is Jamie. | PERSON: Well, Jamie was the name of Susan's first girlfriend, so we went back to Jordie. | ROSS: What? Whoa, whoa whoa whoa, what do you mean,",0,5,1,6,0,1,gemma2_9b_context,"gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,0,0,0,0,0
278,train,"SHELDON: Yes, I'd like a seven-day course of penicillin, some, uh, syrup of ipecac-- to induce vomiting-- and a mint.","SHELDON: The backwash into this glass is every pathogen that calls your mouth home, sweet home. | SHELDON: Not to mention the visitors who arrive on the dancing tongue of your subtropical girlfriend. | RAJ: Hey! That's my sister and my country you're talking about. | RAJ: Leonard may have defiled one, but I won't have you talking smack about the other. | BERNADETTE: You guys ready to order?",1,5,1,6,1,0,phi3_medium_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,1,1,1,0
455,train,"DOROTHY: No Rose, that you should do.",ROSE: No more ice-skating | ROSE: And I am not gonna go Niagra falls in a barrel.,1,5,1,6,1,0,phi3_medium_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,1,1,1,0
347,train,"DOROTHY: No Rose, I am developing pictures from the magellan space probe","ROSE: Hi Dorothy, cooking?",1,5,1,6,1,0,phi3_medium_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,1,1,1,0
349,train,ROSS: Hey! It's starting to snow.,ROSS: No! You let go! How come it's always us left in the field holding the ball? | MONICA: I don't know. I guess the other people just don't care enough.,0,5,1,6,0,1,gemma2_9b_context,"gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,0,0,0,0,0
268,train,"RACHEL: All right, cut, let's pick again, pick again.","JOEY: What? Ace is high! Jack, queen, king, ace! | MONICA: No! Ace is low! Ace, two, three, four! | PHOEBE: I don't know. Ooh! Ooh! Look it! Ah-ha!",0,5,1,6,0,1,gemma2_9b_no_context,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,1,0,0,0,0
354,train,"RAJ: If you don't like this stuff, let's go next door and build her a bear.","HOWARD: You're kidding. You've got lotions and bath oils and soaps. That's the estrogen hat trick. | SHELDON: What it is is a cacophonous assault of eucalyptus, bayberry, cinnamon and vanilla. | SHELDON: It's as if my head were trapped in the pajamas of a sultan.",1,5,1,6,1,0,phi3_medium_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,1,1,1,0
262,train,RACHEL: What was that?!,"PHOEBE: Rachel is one of my closest friends. Although, being the only one who knows anything about this does makes me feel special. Okay! | RACHEL: Okay, stop-stop! Phoebe?! | PHOEBE: Hey Rach!",0,5,1,6,0,1,gemma2_9b_no_context,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,1,0,0,0,0
261,train,PENNY: Maybe it's a good thing we came here. It's like a lesson in what not to do.,"PENNY: Well, if I do well in sales, I could end up making a lot more money than you. | LEONARD: Not a problem. I grew up with a mother who emasculated my father financially and in every other aspect of his life, so... | LEONARD: ...really, it's what I think love looks like. | BERNADETTE: I'll be right back. I'm gonna go check on him.",1,5,1,6,1,0,phi3_medium_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,1,1,1,0
318,train,DOROTHY: I'm worried about whether Michael Jackson will be able to buy the remains of the elephant man.,BLANCHE: Still worried about the money you owe the government?,1,5,1,6,1,0,qwen2.5_14b_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,1,1
452,train,"CHANDLER: Wow you look just like your son, Mrs. Tribbiani",PERSON: [Laughs],1,5,1,6,1,0,phi3_medium_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,1,0,1
0,train,"PENNY: You know what? That was almost on topic. I'm gonna say, ""Good job, Sheldon.""","PENNY: Hey, how are things going with your parents? | RAJ: Not great. They hired divorce attorneys. | SHELDON: You know, speaking of attorneys, if I ever needed a lawyer, I would not hire She-Hulk.",1,5,1,6,1,0,phi3_medium_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,1,0,1
27,train,"DOROTHY: No, she I supset because Jimmy Swaager can't cover his motel bill",ROSE: But I am still upset. | BLANCHE: Are you upset because you don't know what to do about Al?,1,5,1,6,1,0,phi3_medium_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,1,1,1,0
105,train,ROSS: Yeah. What-what should I do?,"ROSS: I mean technically it's-it's not against the rules or anything, but it is frowned upon. Especially by that professor we ran into last night, Judgey von Holierthanthou. | MONICA: Well Ross, you be careful now. You don't want to get a reputation as y'know Professor McNailshisstudents.",0,5,1,6,0,1,gemma2_9b_no_context,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,1,0,0,0,0
8,train,ROSS: I-I'm really sorry. It's just that I,"ROSS: Hi umm, listen come here, come in. I'm so-so sorry about yesterday.",0,5,1,6,0,1,gemma2_9b_no_context,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,1,0,0,0,0
39,train,"PENNY: You think ""coffee,"" means coffee. That is so sweet.","PENNY: Come on. I think it's nice that Captain Sweatpants showed up to your art opening. | PERSON: Yeah, it would have been nicer if he hadn't touched all the cheese. | PENNY: You know, it's kind of early.
Do you want to maybe come in for some coffee? | PERSON: Gee, it's a little late for coffee, isn't it?",1,5,1,6,1,0,phi3_medium_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,1,0,1
47,train,"CHANDLER: Yeah, I mean, it would be rude to them for us to leave now.","ROSS: Yeah, I know, it's my birthday. We all should be here. | CHANDLER: So, let's go. | ROSS: Well maybe, you know, maybe we should stay for one song.",1,5,1,6,1,0,phi3_medium_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,1,1,1,0
67,train,"PENNY: Okay, sit down. Listen, Emily, what happened between me and Raj was a long time ago. It was,","PERSON: Uh, listen, Penny, before you start, I just want to apologize for being so rude the other day in my office. | PENNY: No, no. No need to apologize. | RAJ: Excuse me, can I say something? | RAJ: I just love both you guys, and I want you to get along. | RAJ: And when I say love"" I meant as a friend.
And, uh, way too soon, right?",0,5,1,6,0,1,gemma2_9b_no_context,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,1,0,0,0,0
159,train,"CHANDLER: Dear god, this parachute is a knapsack","MONICA: Why wouldn't I be married when I am forty? | CHANDLER: Oh no no no, I just meant hypothetically | MONICA: Ok , hypothetically, why won't I be married when I am forty? | CHANDLER: No | MONICA: No, what is it? Is there something fundamentally unmarriable about me?",1,5,1,6,1,0,phi3_medium_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,1,0,1
165,train,SHELDON: The big deal is that nobody touches food on my plate.,"SHELDON: Who touched my… | HOWARD: Penny! Penny did it. | SHELDON: Why would you do that? | PENNY: I don't know. I was hungry?
What's the big deal?",0,5,1,6,0,1,gemma2_9b_no_context,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,1,0,0,0,0
66,train,LEONARD: You mean for a person whose neck massages feel like an eagle is trying to carry you to its nest?,"PENNY: This is amazing.
How did you even get this idea? | LEONARD: I called your dad.
I asked him what things you liked to do when you were a kid. | LEONARD: This seemed easier than getting a cow out here so you could tip it. | PENNY: Okay, you're kind of really great.",1,5,1,6,1,0,qwen2.5_14b_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context, phi3_medium_no_context",1,1,1,0,1,1
120,train,LEONARD: The blunt instrument that will be the focus of my murder trial?,"LEONARD: What, Sheldon? What, Sheldon?! What, Sheldon?! | SHELDON: Tell me what you see here.",1,5,1,6,1,0,phi3_medium_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,1,1,1,0
153,train,LEONARD: Thank you so much for giving me the opportunity to help.,PERSON: Thanks so much for helping me.,0,5,1,6,0,1,gemma2_9b_no_context,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,1,0,0,0,0
119,train,PHOEBE: Yeah?,"JOEY: Uh, okay, Pheebs? | PHOEBE: Yeah? | JOEY: Umm, y'know how the other day you were talking about how you didn't get to go to London and how you were kinda feeling left out?",0,5,1,6,0,1,gemma2_9b_no_context,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,1,0,0,0,0
23,train,"CHANDLER: No, rabies.","CHANDLER: What what? | JOEY: Hey, shaving?",1,5,1,6,1,0,phi3_medium_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,1,1,1,0
117,train,"PERSON: Yeah, I'm really looking forward to it. In fact, there's no place I would rather be than here.",RAJ: It's nice that all the people who are lonely on Valentine's Day can come here tonight and be together.,1,5,1,6,1,0,phi3_medium_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",1,1,1,1,0,1
50,train,CHANDLER: Were you so late because you were burying this woman?,ROSS: Ok it was just me and her at the back of the train and I sat at the door so she had to pass by me if she like to switch cars. She was totally at my mercy.,1,5,1,6,1,0,phi3_medium_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,1,1,1,0
24,train,"HOWARD: No, just me, her and a couple of the big wigs. It's part of a bonus she got.","RAJ: Here you go. | HOWARD: Great. Come on in. | RAJ: What, you don't say thank you? | HOWARD: It's my suitcase.
I lent it to you two years ago. | RAJ: Well, then, I should tell you I broke the wheel and the handle. | RAJ: So, is everyone from Bernadette's company going to Vegas?",0,5,1,6,0,1,gemma2_9b_no_context,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,1,0,0,0,0
128,train,"MONICA: Carol called me to thank me for the lasagna, I asked, she told me.","RACHEL: I mean, I couldn't not know, I mean, if, if the doctor knows, and Carol knows, and Susan knows.... And Monica knows… | ROSS: Wha, heh, how could you know, I don't even know!",0,5,1,6,0,1,gemma2_9b_no_context,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,1,0,0,0,0
17,train,PERSON: Yeah.,"ROSS: I mean, your Dad tells me that you get a couple of days off school, and you, you ah, don't have to sell those cookies anymore. | PERSON: Well, I kinda wanted to sell the cookies. The girl who sells the most wins a trip to Spacecamp, and gets to sit in a | ROSS: Wow, you ah, you really like all this space stuff, huh?",0,5,1,6,0,1,gemma2_9b_no_context,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,1,0,0,0,0
26,train,"RAJ: Boy, when you met Bernadette, the field of robotics really took a hit.","LEONARD: Robot girlfriend. | HOWARD: Mm, that was mine. | LEONARD: Robot prostitute. | HOWARD: Also mine. | SHELDON: Wait. I'm confused. 
Why would you need both a robot girlfriend and a robot prostitute? | HOWARD: There's just some things you don't do with your robot girlfriend.
Boy, when you met Bernadette,",1,5,1,6,1,0,phi3_medium_no_context,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",1,1,1,1,1,0
