context,text,label
CHANDLER: Do you know what just happened? | MONICA: Yeah. We-we had sex and then we fell asleep. | CHANDLER: No. We were in the middle of sex .. and,"MONICA: Nooo! No, that's not true. No, best time ever! Yeah, you rocked my world!",1
DOROTHY: Honey you alright? | ROSE: I'll be fine | BLANCHE: Is this about Arnie?,DOROTHY: No Blanche she is upset because they keep changing the taste of coke.,1
DOROTHY: Now PERSON is depressed Rose. | ROSE: Do you think she is depressed about Rebecca,"DOROTHY: No Rose, she is depressed because Marvel had manners on only once a week",1
"BLANCHE: They are ain't here yet | DOROTHY: No, but they should be any minute | ROSE: You seem a little nervous. | DOROTHY: Oh you're sure I am | ROSE: Are you nervous cause you haven't met Michael's fiancee?","DOROTHY: No Rose, I am nervous because Sonny Bono gets elected mayor of Palm Springs, he is gonna make all the postmens wear leather bell bottoms and a fur vest.",1
BLANCHE: Have you found her?,"DOROTHY: Oh yes Blanche, about a half hour ago. But now I have hidden her again so you can find her.",1
ROSE: Isn't she happy here? | DOROTHY: I think she will be happy with Gloria | ROSE: What about us? Whose gonna keep after us. Make us linguini and tell us story about Cicily.,"DOROTHY: I don't know Rose, maybe Marry Poppins has an Italian cousin.",1
"DOROTHY: We clinked at the glasses, Stan gave me a toy smile and I winked at him | DOROTHY: And then I gulped down the champaigne in one go | DOROTHY: And it didn't go sdown smoothly | DOROTHY: Later Stan told me that he put my engagement ring in the bottom of the glass | DOROTHY: It turned up three days later. | ROSE: Where did it turn up Dorothy?",DOROTHY: On the home shopping network,1
DOROTHY: I am not talking to you | BLANCHE: I guess you are still upset with me about last night aren't you?,DOROTHY: No I am upset because crocodin turbs are wearing darker colors.,1
"DOROTHY: Whop, it is really coming down. | ROSE: Whats coming down?",DOROTHY: The liberarche marquee at Caesar's palace,1
"DOROTHY: Its Miami in June, only cats are wearing fur! | ROSE: You going out?","DOROTHY: No, she is going to sit here where itÕs a 112 degrees and eat enchiladas.",1
"DOROTHY: Sorry I snapped at your Rose. It's just that I am upset, I am very upset. | ROSE: Is it because you threw Michael out?","DOROTHY: No, its because I cannot make any sense of those commercials for obsession.",1
ROSE: Are you depressed about Glen?,"DOROTHY: No, I am depressed becaues Phillis George left the morning news.",1
"DOROTHY: Morning everybody, Rose honey I hope you don't mind, I borrowed your golf club, I have a date to play this morning. | BLANCHE: With a man?","DOROTHY: No Blanche, with a venus fly trap",1
ROSE: Shall I set this down someplace?,"DOROTHY: No Rose, go to the corner and open a stand",1
"DOROTHY: Well ofcourse Blanche , they did it in that movie. | ROSE: What movie?",DOROTHY: Lords of Arabia,1
DOROTHY: Just keep thinking about Ma and whose mother she really is. | ROSE: You worried she might be Gina's?,DOROTHY: No I am worried she might be Phir Resuda's,1
DOROTHY: Oh fine we will! | SOPHIA: Is that Paolo?,"DOROTHY: Oh ma no, it was a little girl selling girl scout toilets.",1
"PERSON: Sophia was discharged, is she here?","DOROTHY: No, I haven't taken her out of the trunk of the car yet.",1
"DOROTHY: ma I think you should sit down | ROSE: Dorothy, should I get Sophia a glass of water?","DOROTHY: Rose, you should sit here and watch her hack herself to death",1
"DOROTHY: Supposed to study for my French final with a fourteen year old in the house, its hard enough with an eighty year old. | SOPHIA: Are you referring to me?","DOROTHY: Ofcourse no Ma, I am referring to Carrey Grant, he is living in the broom closet.",1
DOROTHY: Oh I am so nervous. Have you ever given an eulogy? | ROSE: You mean at a funeral?,"DOROTHY: No Rose, at a pie eating contest.",1
DOROTHY: Your kidney? | BLANCHE: My kidney. | ROSE: Why would she need a kidney?,DOROTHY: To feed the cat Rose.,1
"ROSE: Wait donÕt leave me, what will I do if they come back?",DOROTHY: Show them your slides of Hawaii,1
DOROTHY: No rose. | ROSE: Are you upset because Blanche is going to sell the house and we can't live together.,DOROTHY: No I am upset because Joe Piscapo didn't get the lead role in rain man.,1
ROSE: We brought dinner. | SOPHIA: What you get?,DOROTHY: A bucket of chicked. I hope you like it extra flat and crispy,1
ROSE: What kind of a movie is this Dorothy?,DOROTHY: It's a musical Rose,1
BLANCHE: Still worried about the money you owe the government?,DOROTHY: I'm worried about whether Michael Jackson will be able to buy the remains of the elephant man.,1
DOROTHY: The only thing we have in common is under the sheets | ROSE: Whats under the sheets?,DOROTHY: His cappucino maker.,1
ROSE: But I am still upset. | BLANCHE: Are you upset because you don't know what to do about Al?,"DOROTHY: No, she I supset because Jimmy Swaager can't cover his motel bill",1
"DOROTHY: She is miserable. | ROSE: Just to keep me upto speed Dorothy, it is this negligent arson that prospect of spending the rest of her wiening years in jail thing right?",DOROTHY: No itÕs the rose in the kitchen thing.,1
"DOROTHY: Was there ever any doubt? | BLANCHE: Momentarily. This is strictly off the record, but Dirk's nearly five years younger that I.","DOROTHY: In what Blanche, dog years?",1
DOROTHY: You what the joke going around teacher's lounge was today Ma? Me | SOPHIA: I know this joke | DOROTHY: Everybody heard on the radio that some anonymous Ma was complaining that her dependent daughter Dorothy doesn't have a life of her own. | SOPHIA: What you think of the only grey head substitute teacher named Dorothy wasting her life away in Miami?,"ROSE: I'm sorry Sophia, but in Dorothy's defence, it sure sounds a lot like her.",1
"DOROTHY: It is not a fly Rose | ROSE: Spanish fly is not a fly? | DOROTHY: No, it's a beetle. | ROSE: They call it a fly but its really a beetle? | DOROTHY: Yes | ROSE: How did they know its Spanish?",DOROTHY: Because it wears a little sunbrella Rose.,1
SOPHIA: Probably just misses her mother. | SOPHIA: It needs to hear a feminine voice.,DOROTHY: What was I doing? My ben gazara in person?,1
BLANCHE: Oh Dorothy would please open this jar of nuts for me? | DOROTHY: You couldn't get it open? | BLANCHE: Oh I didn't try. I don't wanna risk cracking a nail.,DOROTHY: What are these? Claws?,1
ROSE: How would I know if they fog up?,"DOROTHY: The little man who lives in there, who turns the light on and off will tell you.",1
"ROSE: Hi Dorothy, cooking?","DOROTHY: No Rose, I am developing pictures from the magellan space probe",1
"PERSON: What are you seeing? | BLANCHE: Nightmare on Elm Street 4 | ROSE: Do you have to see 1, 2 and 3 to appreciate it?","DOROTHY: No Rose, it stands alone.",1
PERSON: So you have replaced me. | ROSE: With what?,DOROTHY: A hand puppet Rose.,1
ROSE: No more ice-skating | ROSE: And I am not gonna go Niagra falls in a barrel.,"DOROTHY: No Rose, that you should do.",1
MODERATOR: Hello everybody! How was your week?,MEMBER-GIRL: Amazing.,1
"MODERATOR: Well we have a new member of Sarcasmoholics Anonymous this week | MODERATOR: Perhaps you would like to introduce yourself? | SCOTT: Hi everybody, my name is Scott and I am a sarcasmholic.",MEMBER-GIRL: Nooo,1
SCOTT: I finally got to admit it to myself. I have got a sarcasm problem.,MODERATOR: Well scott I am sure we are all really really looking forward to hear your story.,1
"SCOTT: Sorry, was that sarcasm?",MODERATOR: Sarcasm? Noo.,1
SCOTT: Sarcasmholic yourself?,"MODERATOR: No, no no, I just mediate the gorup. I just give up every Tuesday of my life to help these screwups for the good of my health",1
"SCOTT: He doesn't need to be sarcastic. I mean, that was sarcasm wasn't it?",MEMBER-GIRL: Really?,1
SCOTT: Alright! Definitely!,MEMBER-GIRL: Sarcasm? At a sarcasmoholics meeting?,1
"SCOTT: It was being sarcastic, alright I see I see | SCOTT: I didn't realise the sarcasm was going to be so full on. I ll just stand back and start again | MEMBER-BOY: Oh, we wouldn't bother.",MEMBER-BOY: You got off to a really good start with the group.,1
SCOTT: My name's Scott and I am a sarcasmholic. | MEMBER-GIRL: Nooo.,MEMBER-GIRL: We thought you were just here for the company. He is a sarcasmoholic Stewart.,1
SCOTT: I am having a bit of trouble telling when people are sarcastic.,MEMBER-BOY: Noooo. Really?,1
SCOTT: It was quite hard .. Was just being sarcastic!,MODERATOR: Nooo!,1
SCOTT: No seriouslty.,MODERATOR: Sarcastic? Us? Nooo.,1
"MODERATOR: Scott scott come back. You have to realize that we are a bunch of people with severe problems. | MODERATOR: We have been trying to help ourselves, just like you have been trying to help yourself. | MODERATOR: That's why we need to help each other. | MODERATOR: I mean, you seem like a decent guy.",MODERATOR: And I am sure every person here really really wants you to join our group.,1
SCOTT: [nodding] - Was that sarcasm?,MODERATOR: Noo..,1
MONICA: And the boots don't really go with it.,"CHANDLER: You said you spent all that money because those boots go with skirts, dresses and pants. What do you plan on wearing? A Chicken suit?",1
MONICA: Oh wait stop! Stop! Stop!,"CHANDLER: Oh I am sorry, do you need a break?",1
MONICA: Can you give me a closer look so that I can see the price?,CHANDLER: I can see it from right here. It'll cost you one husband.,1
"MONICA: I am sorry I think I can walk the rest of the way now just give me my boots. | CHANDLER: I don't have your boots | MONICA: Well I don't have them either, where are they?",CHANDLER: Well why don't you check in one of my saddle bags while I chew on a bale of hay.,1
"ROSS: Hi Ben, and uh .. | JOEY: I said ""a little bit"" Ross.","CHANDLER: Well, I'm a headhunter. I hook up out of work Soviet scientists with rogue third-world nations. Hi Rasputin!",1
JOEY: The wheel or pick a Google card.,"CHANDLER: Let me think! Let me think! Oh, I don't care.",1
"PHOEBE: Hey you guys, guess what?",CHANDLER: The British are coming?,1
CHANDLER: I want to show you something too. You know those big road signs that say Merge? So I was thinking that we could get one fo those signs and hang it over the bed. Because its you and I together - Merge!,MONICA: Oh my God I love that! - Really? - NO!,1
"JOEY: Hey Chandler!, come on in we are knitting pot holders.",CHANDLER: No thanks Josephine!,1
CHANDLER: Mmm | ROSS: Mmm,"CHANDLER: This is so good, that I am gonna enjoy it in the balcony. I can enjoy my view, whilst I enjoy my desert.",1
"MONICA: Chandler, I think I am sick",CHANDLER: Really? Struck down in the prime of life.,1
"MONICA: I am so sorry, please stop freaking out.","CHANDLER: I am not freaking out, why would I be freaking out? A woman named Hildy called and said we will get married, but that happens everyday",1
JOEY: Where the hell have you been?,CHANDLER: I was making a coconut phone with a professor.,1
PHOEBE: Chandler? | CHANDLER: Hey! Ah! | MONICA: What do you think? | CHANDLER: I think I can see your scalp!,CHANDLER: What do you know? Its a treat for the eyes and the ears.,1
"RACHEL: You can't go away this weekend, its Emma's birthday, we are having a party. | MONICA: Well can't you just have the party when we get back? | RACHEL: No, it won't be her real birthday.","CHANDLER: Gee, if only she were one and had no idea what a birthday was.",1
